antibody,BMP2_1,BMP2_24,BMP2_4,BMP2_48,BMP2_8,ctrl_0,EGF_1,EGF_24,EGF_4,EGF_48,EGF_8,HGF_1,HGF_24,HGF_4,HGF_48,HGF_8,IFNG_1,IFNG_24,IFNG_4,IFNG_48,IFNG_8,OSM_1,OSM_24,OSM_4,OSM_48,OSM_8,PBS_1,PBS_24,PBS_4,PBS_48,PBS_8,TGFB_1,TGFB_24,TGFB_4,TGFB_48,TGFB_8
Rad50,0.01600831475466241,-0.08234949465900186,0.06525356731462963,-0.024716804404165085,-0.006466953479796052,0.01976881452271979,-0.014471625518567283,-0.07798953426202394,0.014394094526171271,0.06389303676653843,-0.023287129691807542,0.046751645891624026,0.08942234001332183,0.023910895332029863,0.15116407200493986,-0.009242975803925822,-0.009512531481096393,-0.05974730361915169,0.030663490090784274,-0.01357101694559744,-0.03326183430564845,0.007438581016917907,0.005143134481892948,-0.031935860408882515,0.04310400335350351,0.023297209966203568,0.012585044183637137,0.1122669981237778,0.012622746923934086,0.08158853135773324,0.05809567792182419,-0.0012307429097622414,-0.23180176150135098,-0.0010542839419962991,-0.2680135098090934,-0.0496861927922199
Rad51,-0.1295211764823055,-0.11031012280944051,-0.030037925460049363,-0.08401417019240248,-0.012745365037032351,0.030241508815097733,0.018748021842147522,-0.03424903494269274,0.09596317857693075,0.06293323692207742,0.06016962638124093,-0.016799352799336763,-0.004304290639310535,-0.0022811427047946618,-0.22357561046037008,0.02323137839570173,-0.03771585158064124,-0.10817698794848257,-0.06518928125908337,-0.23464996781730424,-0.055564997675863155,-0.03837336011874724,-0.04722606392334282,-0.10361511100442022,-0.09804729433017963,0.015743015182322302,0.1568957364766816,0.18841084823055582,0.08853895294489257,0.35572355511705717,0.40510565086347516,-0.0024804423300666444,-0.1413693758740187,-0.07467289864816387,-0.028458080729632095,-0.08120069524245685
Raptor,0.0024186912909391622,0.060115978792861686,0.007412290782744868,0.19541187387249426,0.02428635526845192,-0.03345814170919993,0.026743754239395373,0.0323197255762326,-0.011416419921977334,0.18424817509353975,-0.02577622727395717,0.05430403137808458,0.12596597161189385,0.03727887077557315,0.28361876616887033,0.007422397419585239,0.006633049695608598,0.12177658476242419,2.6254890515784514e-4,0.2993309887819464,-0.02521471543901946,0.004802356140499394,0.038277084208752296,0.025069048143049368,0.19145734181206603,-0.009200265828116078,-0.018747062653238788,0.05218945116980128,-0.03520982767974747,0.08270310002340085,-0.01952183464973579,0.011026360332181193,0.01227370976688052,-0.03157808888810563,0.06667034837062003,-0.008599601980688718
Rb,-0.034013663276859236,0.028962800958566234,-0.01275917308919631,-0.017844155432331855,0.01814323190052189,0.016266978154963196,-0.01814895419973535,-0.004762347435494461,-0.055809745632994366,-0.0746531780417894,0.01462676538973089,-0.03164935310604723,0.02144269870889028,-0.026318630896856557,-0.05153990103723274,2.879268155023058e-4,-0.02037864269718406,0.15078407451441928,-0.010650333599545469,0.09804898588393415,-0.009560909612174498,-0.07741784700316491,-0.017256487704274123,-0.09602277441404954,-0.09469878041294133,-0.02256266890135724,0.004372081378464166,0.0884441649877988,0.01075216634613984,1.6733694246153663e-4,-0.02060426282160225,-0.06740110007557508,0.02912911774121768,-0.031720052421226046,-0.09034215977239335,-0.056337042073623944
Rb_pS807_S811,-0.10754132470063651,0.10687330019802936,-0.07913397096916439,0.07791728598077367,0.04949711642614438,-0.14008763149725625,-0.05915241003266114,0.6002949607343246,-0.025970081349885717,0.6937284047692382,0.13418872922941857,0.05622039066794476,-0.09819943602613189,0.0734942674403884,-0.7427174527281812,-0.029242007255117403,0.11571459482413565,0.7286734152797015,0.10770841264611095,-0.3592339136356562,0.09543055065716513,0.13252822303643932,0.38737809320469996,0.0978201870300597,-0.9196685620918278,0.12571410437283484,-0.14348983001564,-2.380047121655277,-0.12451129952565568,-3.0832973019071717,-0.32584912644834413,0.04786020291617562,-0.14981706874882916,0.10098610216702618,0.13511255446556233,0.09685635194026386
RBM15,0.09007548978730465,0.23561529092800765,0.04461225714537518,0.20393856654109788,0.040571447994328096,-0.29912668119353913,0.06273265672076388,0.24402380178437627,-0.007812271679698482,0.4021282091996829,0.084640020635327,0.10906055470882703,0.15741677624302294,-0.024155251448538636,0.3035428474072454,0.08643856528485815,-0.04354504203688838,0.13799455795083615,0.048545408570288356,0.28815083537801783,-0.012612805422411071,0.04526698416169958,0.2006146922701751,-0.03225206612926116,0.349713333156352,-0.036544542423745774,-0.29222346423096063,-0.1694008556467129,-0.4858646036671589,-0.4932719234593707,-0.40962101795445754,0.1242844859402895,-0.0389984206548412,0.0695470885095832,0.10592891089211519,0.01730487976624793
Rheb,0.044320493153765676,-0.02459607124559846,0.03834525218083577,0.24318644969931172,0.026022747007982718,-0.043634078114355226,0.03318383947821949,-0.013597840756620466,-0.0383614952480726,0.050335827258137796,-0.015909120802645327,0.05106093879000816,-0.17612346018022432,0.019945110061272548,0.2298310139817123,0.007292148620411473,0.059860102645427016,0.11144243065924714,0.015091855126994057,0.21473993889876722,0.0010178280680508177,0.08713767620381375,0.007805433205584338,-0.0041501500371192174,0.1979677585358975,-0.03317309020266879,-0.07009185458724852,-0.023764522071445096,-0.11008360632903076,0.01436322815465834,-0.12682552782576897,0.06145712914204448,0.07609506439205865,-0.05944037179065886,0.26260949113868043,-0.03796790294486222
Rictor,-0.11469970933899178,0.13419299584671004,0.04183718210159189,0.18759986842162307,0.012788319826902313,-0.112738331560723,-0.0568626999318673,0.2141865719047671,-0.06466066777912591,0.1677257119620665,0.039563617829793854,-0.012409739141070087,0.16183519167602975,0.004948101623584893,0.16693326343215323,0.011831263682718647,-0.08535938767731645,0.2074694822133999,0.028213918752851955,0.34745826127107776,-0.00438376511416923,-0.07485691336726537,0.20573841175788427,-0.05156907254918217,0.14874461800239186,-0.02680869469159958,-0.022823932185275196,0.0054474901689428685,-0.07237684554489779,-0.254463324902557,0.049616583888112804,-0.06917937320306163,0.13602073356436833,-0.03907395648702654,0.014276185768752881,0.06678611057148118
Rictor_pT1135,-0.0611183266320143,0.06981506620966234,-0.006598661068366994,-0.029446166792816874,0.07364092893155301,-0.01388982167157801,0.01873904191486858,0.21205663014073034,0.021683541997513496,0.12002558068193611,0.16179683614514806,-0.05558307599533483,-0.0701819026037266,-0.14897665624089654,-0.1394220896985024,-0.0831718973945779,-0.019678911971248863,0.13478017265132114,0.1805842635715103,-0.1788391575842497,0.152817415109478,0.12607600871311708,-0.02647682004318245,0.05327636728167591,-0.33266711772651175,-0.04520452975109605,-0.4977240758224531,-0.5644777036638727,-0.29651045738425047,-0.4296059627280712,-0.36530815848197323,-0.02396622464936159,0.29421626902985004,0.10439784943570532,0.10498718127325778,0.21567305621113242
RIP,-0.054394269421263824,-0.08536965400921795,-0.05321193012781201,0.07664781152748731,-0.03764667323681065,0.021906664124976757,-0.07413065483558162,-0.12723496616527077,-0.10536263538672212,-0.1201133959137209,-0.07468197882481993,-0.0931656898398163,-0.12109974284458591,-0.07158265314899022,-0.21997795184584096,-0.13118199465374344,-0.06902999417321982,0.2735541772856039,-0.15935888558218816,0.43184769359012243,-0.004810198757883209,-0.05489017372097908,-0.04170610793743186,-0.0471198541357681,0.030602071504393327,0.04684743218254979,-0.1657621811932675,-0.2457249274662332,-0.025602418893764703,-0.18163301978551635,0.004176086785582129,-0.10772066999677533,0.04247851643340282,-0.043127842032969,0.09581477975389882,-0.04193125357735903
RPA32_pS4_S8,0.026809891854486217,0.210487156796765,0.026921143039194177,0.32427695497168063,0.03161986823563924,0.015805510904031192,0.007774259695365261,0.21451429022676605,0,0.3003570107388285,0.08823068952971032,0.09977381930860828,0.1501375080760897,0.028851520869635775,0.32776313975231947,0,0.01224666410825081,0.2579650977450843,0.024239917217345242,0.26311781292112724,-0.002773471660565723,0.031857813813838634,0.25291680570794384,8.010980782438196e-4,0.2031992731382574,-0.020177230096927307,0.14394225303511654,-0.0234939013325735,-0.009571132359020887,-0.15409434813963127,0.08369967719658582,0.05955021559242905,0.09964819104441264,-0.037008715778275955,0.07264176660779935,0.03411790232738822
RSK,-0.07601546329015096,0.10593131630057592,-0.0046700027549914196,0.18768636914548245,-0.026402861958286963,-0.14566287452012625,-0.10109523268702673,-0.009775348668075662,-0.096739968155287,0.06007709345682828,-0.02228489076247226,-0.09658734860222949,0.1106936011699036,-0.04863641690843554,0.12629946235187603,-0.012091841991422549,-0.06933295517147649,0.24669791472541938,0.008685212767158475,0.26988400705493626,-0.012516241688780912,-0.12695159786042462,0.05914978206175163,-0.1208884918583423,-0.042179252020283116,0.01694576040088282,0.053211573560445154,0.05683165219679863,-0.0052999081840569605,-0.08403308356869403,-0.03780672059959661,-0.08988738091322082,0.06153230399822277,-0.1197682239054155,-0.07151915147254846,-0.0064059268826892075
S6,-0.046986877641158525,0.29091448884054777,-0.03486027391555422,-0.083213279477075755,0.04874553351295335,-0.13131498691276505,-0.057021837518169985,0.41330670878113507,0.04126233140553352,0.454145036326044,0.09070155206494823,-0.07384643979755735,0.25841053992551466,0.007633611874891204,0.4095921507742665,0.046078419894015045,-0.11669440111126508,0.25987557954286067,0.006992277940593527,0.20028553185237344,0.07762785059165767,-0.04547961388121397,0.42850631026267627,-0.04324253369351067,0.36507505678497726,0.024398674957318477,0.14022339709635587,0.21237831667879,0.09975615332457065,-0.364355944224272,0.029269252197835983,-0.014341221830386023,0.04586100246566274,-0.08070137576848388,0.23424572181366413,-0.03219748339125376
S6_pS235_S236,0.07823152596413885,0.7187633011687944,0.05496810891889472,0.456044432505874,0.5289207731467452,-0.09273484188033376,0.06521123140127293,1.1840269036482214,0.08209053148539291,0.4814684304131244,0.7282337266101822,-0.26714509351770016,-0.7693803453162036,-0.9351088748487624,-2.050636773440832,-0.4123838462453617,0.21272782131582318,1.0169457819765426,0.643759876635994,-2.77685202289176,1.079727986748964,0.5907202673407921,0.4052071505009541,-0.2146655488154834,-3.0401102273879377,0.3561772162487941,-1.9306817159937824,-4.324130597851935,-2.401308562525381,-4.527335181593401,-2.432394271847591,0.43993521994607143,1.4538790937993127,0.681096430323361,0.9848287770628904,1.0195006644210203
S6_pS240_S244,0.19098193470287242,0.506783834934552,0.04306831622465138,0.25762124777735385,0.2702827070205357,0.010470038597634951,0.1613171269967334,0.6733984237236772,0.04782582831040049,0.3879573796885894,0.3544120302474888,0.12968249400535606,-0.32791098398044477,-0.4542053903230027,-0.9005854617856996,-0.10585076494960306,0.11198984724127742,0.677610455472004,0.41274498660144887,-1.622162156111198,0.5440475343344269,0.3492713255313301,0.3158374635567144,0.017230628620919623,-1.8657452603540714,0.24193211480485882,-0.33084999917912633,-2.7937688831861704,-1.1713979580709963,-3.067759873618831,-1.2326651387058296,0.3152103727118273,0.8256537338250701,0.32351912300933827,0.7472757969844759,0.3941011963931778
SCD,0.0299531521642104,-0.10503793794411997,0.007145444797908738,0.29724654593638256,0.014817671540341379,-0.06363899365930847,-0.04874846053234386,0.05941240730043821,-0.013355970101006972,0.32211616618954997,-0.032316091495579645,-0.015231067834101285,-0.08160394363920793,-0.0012616993616580336,-0.05834115351036714,-0.02898671473827102,0.026663607712201963,-0.11043127273245425,-0.05135648517761825,-0.0429635883741672,-0.009312876954888867,0.07115504190226352,-0.01454262256735744,-0.015923758009658496,0.013935378192958639,-0.035137506064219705,-0.03297397945779431,-0.16353311683584512,0.034942303221715335,-0.196191930429803,-0.05533942588236171,-0.0576039018368379,0.016908632577259778,0.058393810670266326,0.13126492930997635,0.021107326801008186
SDHA,0.08666360530109368,-0.10748711866906582,-0.055581208087332856,-0.1341817785641517,0.0279633128298112,0.0070700081701575435,0.006817890959203123,-0.08439290146086785,0.020060121608465892,-0.09662668920893308,0.011828217249961167,-0.023669784056422952,0.0626076735002658,0.01084056750521402,0.20723220920223143,0.029714980578842844,-0.012686947696243433,-0.24518620784421571,-0.04827357249647882,-0.09795143004469922,0.01744923255457505,-0.04060616168614308,-0.18680854486788914,0.05501824204941021,-0.13846856744757421,-0.07973311622975496,0.10713112642908663,0.2975579556185587,0.136227848038595,0.5071567245146661,0.14506602793919376,0.036755831078006736,-0.28975803480141293,-0.004421962348183355,-0.3971002793413151,-0.0895373416583292
SF2,0.013848796394022466,-0.15043797623934915,-0.0030241604559140696,-0.08678495611831692,0.0011457579283563686,0.03561673574687619,-0.012811267553529982,-0.0725038955920339,-0.015065767787823375,-0.05078094032455787,0.011068022328608281,-0.00930343576591792,-0.0091659176000252,0.003235878417055891,0.006656592636356243,0.03425472542844662,0.02875731599269174,-0.10346271694349897,-0.020975846208762708,0.033818956689014704,0.020684483339879597,-0.006226843212427358,-0.0871388419911736,-0.004839635169670796,-0.05151522628262157,0.00243741281396215,0.06769936113906624,0.15638303874587148,0.049776288499545865,0.17195922059837862,0.03409896897822609,0.02063000257425671,-0.10034839387269769,-0.03613240031684393,-0.07939764560529866,0.016818161963383312
Shc_pY317,0.11004281604896322,0.09773578835759335,0.05300132537643408,0.1445980332169067,-0.02306715322252611,-0.011001109548301214,0.1665955450496307,-0.05495767024581293,0.022446386786365322,-0.08616518114896177,-0.006011221743609528,-0.02862013395857344,0.05089092547883077,-0.006415497673778444,0.3639162457551299,-0.026880448920400746,0.08956904671472032,4.082003044427392e-5,0.04847053484817553,-0.10294226771817586,-0.07918003940967205,-0.03416774651948215,0.2079421673557702,-0.01780765232292509,0.33546222442481993,0.03924917047991021,-0.06204106168105288,-0.0740914395259021,-0.08225621285683753,-0.014805477572960978,-0.025869358373575506,0.12805258202810837,-0.0860594076627531,-0.009546696513759672,-0.09099370752847975,-0.058974279887669144
SHP-2_pY542,0.13385496294467386,-0.007517672245687668,-0.03184334925360032,0.06621399347338652,-0.032260521625807934,0.12225676180017915,0.3370804853840293,0.013275740654285563,0.15266067910215708,-0.024621398261943494,0.1520387982026868,-0.2428068123412546,-0.3589689395223619,-0.19357837071924908,-0.08252404980394555,-0.2702869010893237,0.18050116912533987,-0.12471909083613267,-0.022907394128293405,-0.43423580077831964,-0.12867247904004236,0.4183875046349995,-0.0810860852075113,-0.062376855690206824,0.03537944165780548,-0.05066336977984154,-0.31622171400763716,-0.38009466027942185,-0.19695266636099662,-0.2583836138449564,-0.24342535305307636,0.15954770423992284,0.22497402629296975,-0.02566799537612406,0.33492384074005327,0.10247177792954648
SLC1A5,-0.07963459114203429,0.023255388478650798,-0.052055589459109125,0.352676289791491,-0.02493225644213933,-0.11577023165700959,-0.07701913512601179,0.11906765749510913,-0.16193480361147136,0.2543915022223943,-0.04951481416215028,-0.026273862338446023,0.0858575218115761,-0.05548907714731899,0.398424249660588,-0.03624082000034137,-0.08716076454431071,0.13541253605750161,-0.08113001891675797,0.26307442250506,-0.021638227155972953,0.005358639266837957,0.13771197617583555,-0.07215933859386472,0.14899248282004454,3.721214282083142e-4,-3.298790664330924e-4,-0.08771850123832002,-0.1268304249789421,0.02046842455038848,-0.10089279783351437,-0.050563580856973975,0.05571868432730755,-0.053672464393839825,0.01438716605084241,-0.028024680430608195
Slfn11,-0.06961799215198458,-0.054201517633496114,-0.057304841737399435,0.11949085827554405,0.02484521196485285,0.03282201761119873,-0.007135250724861098,-0.004000760999936724,-0.0431107666921202,0.1193357764713723,-0.026167942968099767,-0.009654703894062519,0.025324394025297153,-0.011990468058268755,0.17139372916464576,-0.021304213915217227,0.05812272087968486,-0.053883253399587015,-0.04828634952013642,0.048718472785110024,0.0015397912959779691,0.037298022905886165,-0.0763498544743994,-0.03769075513217539,-0.04502320871506372,-0.0567228506357355,0.0525330254546196,0.012557705929967751,0.047232489811115747,-0.017775233815299978,-0.006791192698678378,-0.07708182891042664,-0.08410209509337833,-0.01096615605224903,0.021259948600799577,-0.011807414432294881
Smac,0.03331165949082812,0.13101757452130244,0.04242681213340262,0.05792094000934476,-0.0030434038185097228,0.1268967638077856,0.09641250470193652,0.05906749770689429,0.13445902635735416,-0.03671508069619781,0.07887434630170269,0.06524618859899871,0.05884168330320425,0.0857349101119504,0.1953624902952602,0.07048007284358597,0.029503574239596313,-0.043182891407786174,-0.054276930335333436,0.018443011739932843,-0.0010541631337914095,-0.007834164415121863,-0.009004873284259526,0.11937010571463341,0.09621848565774083,0.02771937951226072,0.19428186779982806,0.32017225031178054,0.10723491566913815,0.34883088719339456,0.1010698747213955,0.05678376893877784,-0.04997858725478386,0.003821681681967972,0.0015022955666034678,9.270207493030335e-4
Smad1,0.01308278927700084,-0.17040807370533295,0.011052393524064587,-0.03639166232429434,0.005971049863366931,-0.013537058041743554,0.018891033051448222,-0.018912652381390154,0.03870075255516463,-0.022268231598625947,-0.05074037746841473,0.055565033112068354,-0.02426701591761219,0.0126084932418923,-0.009839906158866667,0.041490370765636095,0.05189980758865963,-0.05399111425551841,0.014631597680024,-0.06373066437300237,0.024158727393004405,-0.020183284509446096,0.08588080012976612,0.061292522976108134,0.1350637048610992,0.006757018256948839,-0.0527857279562941,0.012366885229862732,-0.021588564457727808,0.059260758906357715,0.08278463472929123,0.02530113188923327,-0.33333038129971565,0.03102436950196067,-0.23150040248032894,-0.08081778440163202
Smad3,0.09285683891593947,0.05914942042942445,0.1180375230165211,-0.24587642845344668,0.029316986851835716,0.28358787098721594,0.1686229995135566,0.11404321738061007,0.07058478966915992,-0.2368319602416186,0.16260370270173244,0.10471727167607137,0.06923151618096647,0.045621624637780626,0.12809067314293393,0.13976005678618655,0.029429674566611056,0.09253314297199702,0.04175835859778427,-0.21216653654399498,0.04060028212461565,-0.21000002037596965,-0.13006356260447657,-0.17753479833893562,-0.2142567670908718,-0.09236266117905224,0.2521219475799931,0.3456113261824147,0.22173050433820263,0.4321120496953644,0.15505569874395495,-0.23591057830575773,-0.15764612036913803,-0.05130764088308928,-0.34586221753232316,-0.12014752478742889
Smad4,0.06632177941041485,-0.10640806863609754,-0.00327936895899973,-0.07735802683905851,0.018849364456315448,0.05610778802844413,0.08652410643753376,0.032529342054494995,0.08133856107027822,-0.08092467381699352,0.022823632382220335,0.06417229468257472,-0.0585191698414112,0.09492803115420223,-0.013831619494487133,0.020457700287187155,0.06596149320785119,-0.016381576316574237,-0.016167505688149116,-0.005677200598238803,0.006375404855243832,0.019659951437454123,0.0072391154639164235,0.08211270749748141,0.04554832258075195,0.01343231254857559,0.04843370013601588,-0.01948756093996517,0.10566661301583026,0.13565422065697397,0.06267956503909058,0.08512333306634058,-0.034088208493083694,0.11544085170014684,-0.11836855006869768,0
Snail,-0.03319123348934408,-0.11116164424337317,0.07871121003521511,-0.1757796860323119,-0.032812551045345466,-0.02839990662479747,-0.035744677467404826,-0.18111795744179143,-0.01303500592869891,-0.2396918642499998,-0.07785095159727237,-0.0025436147287937663,-0.09574231011290096,-0.058421801050151295,-0.2218791945492411,-0.045087632568824795,-0.020959038291191376,-0.009744555031469773,0.0400141553303668,-0.0975128760978596,0.04757248082461191,-0.05621255405330254,0.26647738266071946,0.19477572697325765,0.3322875306862655,0.27430328129357556,-0.016814568644263672,-0.022407326963398082,-0.011062920361844506,-0.07747117743218508,-0.0414558007870952,-0.05463796691639098,0.16550844931114425,0.056243375175285736,0.009491756030428853,0.08907727111850848
SOD1,0.07614946783242782,0.11910237968175992,0.015832690406480852,0.11250342365956104,-0.0182506253978274,0.09039358330628093,0.11503187915030763,0.08684251660103465,0.10176301122214014,-0.09368060493520572,0.03162701726200676,0.05748392241848367,0.2619110398933771,0.1053619088425466,0.14683501691145168,0.09878508661594027,0.06852834389008207,0.07166564480890032,-0.04439839316987293,0.24371833323241499,0.04067188273738282,-0.021576994921025983,0.0723387886612316,0.0583903069740807,0.01598395499054013,0.012060193629533105,0.0750658030143971,0.3826773130694735,0.13781677740236645,0.32580795456586004,0.13657604217187952,0.11909903414338266,0.02049176830170071,0.04238638481701478,-0.047130134386805536,0.021072922896792284
SOD2,-0.1204068197649336,-0.18265021173966625,-0.16417430290356894,-0.10097045489539562,-0.003436481990431445,-0.09696101914008415,-0.20552625000644992,-0.28193521103733343,-0.18107461140507022,-0.48855605552556763,-0.08451100794835659,-0.13342480251701377,-0.09674304780465941,-0.10555694587121824,0.08952298387798822,-0.1258694275513059,-0.15915660902325923,0.3769973357538043,-0.013078777162723421,0.932606348165158,-0.01207427830166501,-0.12953555542038814,0.3601178848474903,-0.1693239383879404,0.858103211782182,0.10839289143731258,-0.19043162965596058,0.3227791081709108,-0.20873482360174256,1.0072499106484214,-0.0830443006210442,-0.191795157247706,-0.21994570332665825,-0.207209243365804,-0.34960418187833114,-0.17170737215357457
Sox2,0.10157641502343875,-0.1714650998395662,0.045697507650534035,-0.11396995502248658,-0.004690145480671627,0.05760325723517578,0.034294724597645064,-0.1413518494224918,0.08452471594627965,-0.2535396173475822,0.009893321811818083,0.052031913520391576,-0.10803754052472025,0.11166448257288454,-0.044063644115814024,0.036362259196288445,3.6703983511463754e-4,-0.23737188832790124,0.008172356867831757,-0.04888518163967959,0.009036687998255319,0.060922479716119485,-0.11997652662740456,0.03696135363443819,-0.08253066134557424,-0.0032493213413178094,0.06705147961675621,0.05025723052870908,0.13492373394753338,0.21679506520564876,0.10704344071054425,0.07325339081771157,-0.12169932238639376,0.04215853257317107,-0.09002735395546788,-0.07809927432331006
Src,-0.03851624314873676,0.06447207512789951,-0.04142835376966696,-0.30959054125857643,0.03539013152377698,0.09917539769307947,-0.05376684522228249,-0.02845860953843224,0.02834949738805475,-0.3442455791841235,-0.017902928920148366,-0.04873332141167067,0.001279707712218193,-0.02123349610238678,-0.2427307513598012,0.026108605347901572,-0.04389702489507376,0.012445636807745438,0.008487149576487303,-0.3831766437717354,0.10767842063349051,0.004892258723813679,-0.0391217534409267,0.0514724740653733,-0.19850597342218212,0.07781401695521033,0.20173934382349637,0.22690955516648287,0.17911988660947004,0.15260287732263453,0.09306959041372817,-0.045860049204499355,0.5883588947927245,-0.017561000843223137,0.22025588971850346,0.20410516281164015
Src_pY416,0.03347762535116964,-0.007114855678367709,-0.030916048726764827,0.01110200292571056,-0.0010173112653800796,0.13139656579250433,0.17316225070462082,0.019514405668701638,0.12565977593448047,-0.003375150451694684,0.12908097575302407,-0.09308783126926796,-0.1355058806365708,-0.10615035667547221,-0.014249692011899073,-0.057668945694196616,0.02107766372882959,-0.008719786421202316,-0.04320369221961304,-0.08373101623336625,0.0014462136819177916,-0.1337297209582771,-0.2169207643510743,-0.08742361493572079,0.08250149596329692,-0.1415424763133669,-0.045742288819586356,-0.056794093550716296,0.018263157098461498,0.02455327356785054,-0.03393684936574498,0.01058600282040417,0.3564749962843582,0.062921646752307,0.3044322104868374,0.21155400338093286
Src_pY527,-0.10591538669749495,0.23120326990861148,-0.09574898098158635,0.444377572496896,-0.032469276809141946,-0.1361239388294698,-0.05648474266417376,0.30769343379658565,-0.01776414156762946,0.39211188347228565,0.006413476314931587,-0.0803153136435899,0.137161762041305,-0.007490239383779334,0.3147297522523647,-0.0026414867855421888,-0.060126026285294704,0.22013227415682426,-0.08082756195564648,0.11548797407635053,0.05504659251562215,-0.10534087489509886,0.276073805083154,-0.02859265352566294,0.3569017370925984,-0.021079122042246858,-0.1176111232850656,-0.08962851248311468,-0.13792402919556296,-0.4133291465061732,-0.11410645748038947,-0.07205216982156454,0.4042927582691331,-0.07442811282681694,0.7224419864991103,0.15881750902270936
Stat3,-0.09464061686653145,0.1200477545415197,-0.09619401287204257,0.4292768102464377,-0.02470842521887339,-0.1841938184392532,-0.14468795223465836,0.2035671858315062,-0.11273085311901156,0.2909964820488163,-0.05330254775054401,-0.023482336404046046,0.10141480280085062,-0.0647911455216031,0.36305232801889437,-0.013833470522474025,-0.14324691711744986,1.1059155280668045,-0.03982107087589085,1.15505931789589,0.31836940444639045,-1.0222543224755556,0.3780889205127003,-0.6665446452086189,0.38286457339300894,-0.34645520087916787,-0.052473669212826105,-0.06560771174658533,-0.1207606445643351,-0.24777437626964496,-0.1274435394513222,-0.06224130151249896,0.15560567322566443,-0.1091345567849716,0.5569837702335557,-0.005254503267742525
Stat3_pY705,-0.07308338889736539,-0.5466764264616952,-0.20861268751890363,-0.30343632929661507,-0.2146571205205942,-0.0826026972672476,-0.027395646813478412,-0.2929945430974147,-0.1838355544269454,-0.050415725800729116,-0.13631014691960475,-0.06502617184956778,-0.2905574136926883,-0.11967094642924642,-0.18100129948094326,-0.1664859491958467,0.5504976028603964,0.2826100145409083,0.19127492115135802,0.1570702686976101,0.6088031264219917,2.099662317986235,1.5723719959944649,1.1308139296150308,1.4601313016562987,1.701905518535839,-0.16734455217937072,-0.10827627085431693,0.04905801394060218,0.11357413227651808,-0.1722500381443827,-0.1437131734204127,-0.08920482437417168,-0.0948416460947534,-0.16862076799659695,-0.24629445209646295
Stat5a,-0.059172708671874914,0.32615443671376576,-0.01746540523704705,0.5602680454186723,0.10744622251563503,-0.15031131322201505,-0.11881782857850837,-0.15275876607726183,-0.06156485347871263,-0.10470026825549758,-0.04387021591904659,-0.10573398120580846,0.10195924938508669,-0.05826162026836367,0.453709659734993,-0.009805450744236157,-0.22803470432051481,0.4636397136886074,-0.05026417137865274,0.9094268305281245,0.07025417859440428,-0.10807348319137638,-0.043409867616063684,-0.021123954497759098,0.3352058899242521,0.02604292807806825,-0.14166617557689026,0.33628108933097994,-0.1500581362146733,0.5199856240374949,-0.07024430443141,-0.1651670569666363,-0.015494929618587934,-0.046546140298734065,0.01425764551680453,-0.051777915345502926
Stathmin-1,0.043826143687343416,-0.07123794455437715,0.039675184120063635,-0.15821433340446353,-0.024179027075004217,0.03555587431185286,0.0572386303544418,-0.06539242028722464,0.05420889508485495,-0.033758042876318305,-0.020183580425413305,0.06528251740806086,-0.036805093022052156,0.03983047738146147,-0.11280246867967249,0.0048883425046283525,0.07003076328465549,-0.050900055835527695,-0.03891992687878988,0.0039614963149912676,-0.007285760235732045,0.02993529684353897,-0.1254942181727137,0.07378978551650997,0,-0.005860320432066575,0.0948729865693274,0.10144769679017301,0.13303706512718694,0.2601487196762239,0.06068491940962871,0.03754051549522067,-0.05076279275672557,0.009899812336436423,-0.08846684770169581,-0.03385048553564156
Syk,-0.04121716050476681,0.05455665910186918,-0.0027210300199996865,0.023045886754781527,0.02477574539130763,-0.005119619957558699,-0.023537045674539042,0.08732139108549476,-0.051559709273605044,0.02289617452202475,0.02362387231762841,-0.033385232672699376,0.09712857207752913,0.04074493289874599,0.07721964534399282,0.02847625385409927,-0.03693656782991047,-0.01871462692718797,-0.018253003478544663,-0.03991861250675331,-0.04245037848147205,0.03329096550413677,0.14905919208704993,-0.00937322198665189,0.27253321845963835,-0.020539216012336967,0.09509544174657285,-0.006733420856479995,0.134486965227434,-0.21730002190253941,0.12505899915477073,-0.05650902321252731,-0.073179503050862,0.013235589948814082,-0.2605708158669822,-0.017948657220495552
Tau,0.012965028909924181,-0.2696828554512878,0.029827845790509216,-0.2690526327563949,0.016675806214698663,-0.04335036952205217,-0.06766390588407117,-0.2497718185749241,-0.01644425843543895,-0.12484711727909369,0.02616708635780728,0.03107873323311513,-0.19558148946628187,-0.13887624664884024,-0.45687215724045044,-0.09509156572530586,-0.01344187459519189,0.13126436356832163,-0.001998092128228668,0.2844938652487089,0.1276975642723395,0.032466820571607186,0.05133307592087824,-0.014852937060268896,0.19642949018184871,0.4069607091287168,-0.07294323028496262,-0.13080883012301184,-0.10883327697074228,-0.18272639193257856,-0.029607130207666473,-0.048669156309705884,0.3220785881452353,0.08208437914328892,0.24416642836280436,0.13564041621093997
